Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;;;;b3S;2;9;SAO PAULO;SP;12/2018;704;0;50;0;0;0;754;-74;0;0;0;-138;-212;542;2;0;-255;-212;-1;0;0;0;-467;76;0;76;0;-6;70;-100
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;;;;b3S;2;9;SAO PAULO;SP;12/2018;537;0;217;0;0;0;753;-20;0;0;0;-62;-82;671;11;0;-201;-374;1;0;84;-73;-553;118;0;118;0;-10;108;-88
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE SAÚDE E DOS EMPRESÁRIOS DA REGIÃO  SUL E SUDESTE DO PARÁ - SICREDI SUL DO PARÁ;28815602;;;;b3S;2;9;MARABA;PA;12/2018;532;0;215;0;0;0;746;-145;0;0;0;-267;-412;334;119;74;-271;-48;-4;0;20;-106;-216;118;1;118;-1;0;116;0
INTRADER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15489568;;;84301;n2;2;16;SAO PAULO;SP;12/2018;0;0;743;0;0;0;743;0;0;0;0;-89;-89;654;7.421;0;-2.389;-3.130;-530;0;0;-2;1.371;2.025;0;2.025;-601;0;1.425;-108
RB CAPITAL INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;89960090;;;84174;n2;2;16;SAO PAULO;SP;12/2018;0;0;739;0;0;0;739;0;0;0;0;0;0;739;1.722;0;-678;-1.445;-183;0;21;-3;-566;173;0;173;0;0;173;-244
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;;;;b3S;2;9;JACAREI;SP;12/2018;690;0;35;0;0;0;725;0;0;0;0;-6;-6;719;0;0;-179;-131;-1;0;29;0;-282;437;0;437;0;0;437;-498
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11836226;;;81160;n1;1;30;TERESINA;PI;12/2018;536;0;189;0;0;0;724;0;0;0;0;-223;-223;501;13;5;-648;-457;-35;0;34;-9;-1.097;-596;0;-596;0;0;-596;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;;;;b3S;2;9;SAO GONCALO;RJ;12/2018;672;0;44;0;0;0;716;0;0;0;0;55;55;771;0;0;-393;-741;-2;0;61;0;-1.075;-304;0;-304;0;0;-304;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A. - LTDA. - SICOOB CREDIVALE;20961629;;;;b3S;2;9;ITABIRA;MG;12/2018;543;0;166;0;0;0;709;-57;0;0;0;-8;-64;644;162;21;-487;-445;-18;0;299;-29;-498;147;13;159;-9;0;150;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;;;;b3S;2;9;SAO PAULO;SP;12/2018;610;0;96;0;0;0;706;0;0;0;0;51;51;758;0;0;0;-76;0;0;0;0;-76;681;0;681;0;0;681;-250
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;;;82341;n2;2;21;FLORIANOPOLIS;SC;12/2018;0;0;1;0;699;0;700;0;0;0;0;0;0;700;0;13;-220;-399;-34;0;0;-3;-643;57;0;57;-23;0;34;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;;;;b3S;2;9;MACEIO;AL;12/2018;677;0;19;0;0;0;695;-6;0;0;0;50;44;739;1;29;-309;-254;-2;0;71;-40;-504;235;-1;234;1;0;233;-31
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;;;;b3S;2;9;CAMPINAS;SP;12/2018;605;0;88;0;0;0;694;0;0;0;0;11;11;704;54;0;-228;-275;-4;0;54;-7;-406;299;0;299;0;0;299;-414
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;;;;b3S;2;9;JABOTICABAL;SP;12/2018;685;0;7;0;0;0;692;1;0;0;0;2;1;693;0;0;-223;-244;1;0;20;-5;-453;240;0;240;0;-6;234;-117
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;;;;b3S;2;9;BELO HORIZONTE;MG;12/2018;617;0;60;0;0;0;677;-33;0;0;0;-205;-237;440;2;0;-219;-234;1;0;0;-2;-454;-14;0;-14;0;0;-14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;;;;b3S;2;9;SAO PAULO;SP;12/2018;550;0;124;0;0;0;674;0;0;0;0;-27;-27;646;0;0;-160;-185;1;0;34;0;-311;335;0;335;0;0;335;-562
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;;;;b3S;2;9;PINDAMONHANGABA;SP;12/2018;477;0;181;0;0;0;658;0;0;0;0;168;168;826;1;0;-275;-176;-2;0;75;0;-377;449;0;449;0;-25;424;-544
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;;;;b3S;2;9;RIO CLARO;SP;12/2018;615;0;42;0;0;0;657;-112;0;0;0;-74;-186;471;0;0;0;-297;0;0;26;-5;-276;195;0;195;0;0;195;-234
CCB BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;69720894;CCB;32119;80295;n2;3;16;SAO PAULO;SP;12/2018;0;0;647;0;0;0;647;0;0;0;0;0;0;647;0;0;0;-179;-32;0;4;-4;-210;436;0;436;-42;0;394;-175
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS;23256599;;;;b3S;2;9;GLORIA DE DOURADOS;MS;12/2018;549;0;91;0;0;0;640;-141;-51;0;0;-137;-328;312;68;35;-211;-141;-43;0;19;-135;-407;-96;500;404;1;0;404;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;;;;b3S;2;9;MAUA;SP;12/2018;593;0;47;0;0;0;640;-19;0;0;0;-3;-22;618;0;0;-93;-145;1;0;19;1;-219;399;0;399;0;-17;382;-339
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;;;;b3S;2;9;VISCONDE DO RIO BRANCO;MG;12/2018;535;0;94;0;0;0;629;0;0;0;0;-79;-79;550;0;0;-252;-98;-6;0;15;-4;-344;206;0;206;-5;0;202;-350
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;12/2018;608;0;21;0;0;0;628;-41;-13;0;0;-84;-138;490;2;0;-220;-216;-1;0;13;-2;-424;66;0;66;0;0;66;-223
DISTRIBUIDORA INTERCAP DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2927433;INDUSVAL;50531;80415;n2;2;16;SAO PAULO;SP;12/2018;0;0;626;0;0;0;626;0;0;0;0;0;0;626;0;0;0;-47;-29;0;47;-50;-79;547;0;547;-234;0;313;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;;;;b3S;2;9;JOAO MONLEVADE;MG;12/2018;622;0;3;0;0;0;625;-3;-19;0;0;-41;-63;562;0;0;-335;-370;0;0;76;-4;-632;-70;0;-70;0;0;-70;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20158571;;;84411;n1;2;10;MACEIO;AL;12/2018;617;0;6;0;0;0;623;0;-23;0;0;-190;-213;410;0;0;-125;-187;-28;0;0;0;-340;70;0;70;-19;0;52;-37
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;;;;b3S;2;9;SAO PAULO;SP;12/2018;555;0;64;0;0;0;619;-149;0;0;0;-64;-214;406;0;0;-248;-203;1;0;12;-24;-464;-58;0;-59;0;0;-59;0
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76633486;;;82901;n2;2;15;CURITIBA;PR;12/2018;0;0;489;0;125;0;614;-247;0;0;0;0;-247;367;0;0;-210;-254;-17;0;109;-41;-414;-47;580;533;-6;0;527;0
EXIM CORRETORA DE CAMBIO LTDA;73302408;;;82217;n2;2;21;PORTO ALEGRE;RS;12/2018;0;0;32;0;575;0;607;0;0;0;0;0;0;607;265;0;-235;-586;-54;0;0;0;-609;-2;0;-2;-5;0;-7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;;;;b3S;2;9;SAO PAULO;SP;12/2018;492;0;104;0;0;0;596;0;0;0;0;7;7;603;0;0;-266;-161;0;0;34;0;-394;209;-2;207;0;0;207;-409
HONDA LEASING S.A. - ARRENDAMENTO MERCANTIL;3634239;HONDA;51396;80611;n1;3;19;SAO PAULO;SP;12/2018;0;0;583;0;0;0;583;0;0;0;0;0;0;583;0;0;0;-203;-27;0;28;-12;-214;369;0;369;-212;0;157;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2018;527;0;56;0;0;0;583;0;0;0;0;1;1;584;0;0;-408;-196;1;0;178;-4;-431;153;-11;143;-4;0;138;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;;;;b3S;2;9;SAO PAULO;SP;12/2018;571;0;9;0;0;0;580;0;-42;0;0;-17;-59;521;126;0;-80;-331;0;0;12;-38;-312;209;0;209;0;0;209;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;;;;b3S;2;9;JACAREI;SP;12/2018;556;0;24;0;0;0;580;0;0;0;0;-123;-123;457;0;0;-31;-336;0;0;29;0;-338;119;0;119;0;0;119;-199
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;;;82451;n2;2;21;SAO PAULO;SP;12/2018;0;0;46;0;520;0;567;0;0;0;0;0;0;567;30;0;-181;-238;-29;0;0;0;-418;149;0;149;-7;0;142;-131
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;;;83876;n2;2;16;CURITIBA;PR;12/2018;0;0;187;0;379;0;566;0;0;0;0;0;0;566;37;0;-193;-362;-29;0;0;0;-548;18;0;18;0;0;18;0
SANTANDER BRASIL ASSET MANAGEMENT DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS S.A.;10977742;SANTANDER;30379;80185;n2;3;16;SAO PAULO;SP;12/2018;0;0;565;0;0;0;565;0;0;0;0;1;1;564;10.902;0;-693;-708;-2.174;0;15.808;-10.146;12.989;13.554;34;13.588;-6.852;-2.229;4.506;0
CORREPARTI CORRETORA DE CAMBIO LTDA;80202872;;;82231;n2;2;21;SAO JOSE DOS PINHAIS;PR;12/2018;0;0;0;0;562;0;562;0;0;0;0;0;0;562;1.262;81;-375;-976;-152;0;0;-83;-243;320;23;342;-139;0;204;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;;;;b3S;2;9;SAO PAULO;SP;12/2018;506;0;43;0;0;0;549;0;0;0;0;-58;-58;491;0;0;-101;-421;0;0;27;0;-495;-3;0;-3;0;-7;-11;-232
TURISCAM CORRETORA DE CÂMBIO LTDA.;16789470;;;82358;n2;2;21;MACEIO;AL;12/2018;0;0;0;0;540;0;540;0;0;0;0;0;0;540;17;0;-120;-322;-27;0;1;0;-451;89;0;89;-8;0;81;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CAMPO GRANDE - SICOOB ALIANÇA MS;28128009;;;;b3S;2;9;CAMPO GRANDE;MS;12/2018;446;0;82;0;0;0;529;-110;0;0;0;-392;-501;27;118;112;-226;-346;-8;0;126;-67;-291;-263;-2;-265;-5;0;-270;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;;;;b3S;2;9;RIO CLARO;SP;12/2018;480;0;44;0;0;0;523;-14;0;0;0;-4;-19;505;0;0;0;-253;0;0;19;-1;-235;270;0;270;0;0;270;-271
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2018;469;0;53;0;0;0;522;0;0;0;0;1;1;524;0;0;-197;-45;-5;0;0;-29;-277;247;-2;245;0;0;245;-263
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;;;;b3S;2;9;ORLANDIA;SP;12/2018;503;0;15;0;0;0;519;0;0;0;0;-26;-26;492;0;0;0;-92;0;0;0;0;-92;400;0;400;0;0;400;-346
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;;;;b3S;2;9;JOAO PESSOA;PB;12/2018;443;0;69;0;0;0;511;-47;0;0;0;-49;-96;415;15;0;-139;-184;-1;0;0;-3;-312;104;1;103;1;0;102;-69
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;;;;b3S;2;9;SAO PAULO;SP;12/2018;415;0;94;0;0;0;509;-42;0;0;0;-49;-90;419;22;32;-216;-323;-3;0;19;-14;-482;-63;0;-63;-5;0;-68;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;;;;b3S;2;9;RECIFE;PE;12/2018;483;0;18;0;0;0;501;0;0;0;0;-75;-75;427;0;0;-263;-180;1;0;11;-4;-436;-9;15;6;-3;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;;;;b3S;2;9;CONTAGEM;MG;12/2018;405;0;96;0;0;0;500;0;0;0;0;-4;-4;496;3;0;-215;-118;-1;0;3;-3;-331;165;0;165;0;0;165;-289
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;;;;b3S;2;9;MINEIROS;GO;12/2018;478;0;6;0;0;0;484;-107;0;0;0;-1;-108;376;0;72;-202;-225;0;0;90;-89;-354;21;0;21;0;0;21;0
CA INDOSUEZ WEALTH (BRAZIL) S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;1638542;CREDIT AGRICOLE;51066;80491;n2;3;16;SAO PAULO;SP;12/2018;0;0;481;0;0;0;481;0;0;0;0;0;0;481;18.424;0;-15.451;-7.054;-495;0;347;-2.798;-7.027;-6.546;-38;-6.585;0;0;-6.585;0
MAGLIANO S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;;;82839;n2;2;15;SAO PAULO;SP;12/2018;0;0;483;-4;0;0;479;0;0;0;0;13;13;492;2.731;603;-4.462;-3.071;-292;0;565;-13;-3.938;-3.446;0;-3.446;0;0;-3.446;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;;;;b3S;2;9;SAO PAULO;SP;12/2018;452;0;20;0;0;0;472;0;0;0;0;-10;-10;462;0;0;-244;-112;0;0;38;0;-318;144;0;144;0;-37;107;-190
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;;;;b3S;2;9;JUNDIAI;SP;12/2018;463;0;6;0;0;0;469;0;0;0;0;-16;-16;453;0;0;0;-162;0;0;28;0;-134;319;0;319;0;0;319;-329
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;;;;b3S;2;9;VITORIA;ES;12/2018;432;0;35;0;0;0;467;0;0;0;0;-139;-139;328;0;0;-161;-87;-2;0;21;0;-229;100;1;101;-4;0;97;-106
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;;;82925;n2;2;15;SAO PAULO;SP;12/2018;0;0;464;0;0;0;464;0;0;0;0;0;0;464;0;0;-265;-704;-22;0;0;-3.150;-4.140;-3.676;0;-3.676;0;0;-3.676;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;;;;b3S;2;9;BEBEDOURO;SP;12/2018;449;0;13;0;0;0;462;-35;-9;0;0;-7;-51;411;0;0;-168;-238;1;0;8;-9;-408;3;0;3;0;0;3;-46
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;;;;b3S;2;9;MAUA;SP;12/2018;416;0;40;0;0;0;456;0;0;0;0;-79;-79;378;0;0;-214;-154;-1;0;35;0;-335;43;0;43;0;0;43;-259
GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;11165756;;;83278;n1;2;10;AMERICANA;SP;12/2018;453;0;0;0;0;0;453;0;-5;0;0;-34;-38;415;22;37;-1;-330;-24;0;0;0;-296;119;0;119;-45;0;74;-107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;;;;b3S;2;9;ILHA SOLTEIRA;SP;12/2018;401;0;45;0;0;0;445;0;0;0;0;0;0;445;0;0;-105;-149;1;0;24;0;-230;215;0;215;0;-9;207;-279
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;;;;b3S;2;9;UBERABA;MG;12/2018;400;0;44;0;0;0;444;0;0;0;0;-7;-7;437;1;0;-124;-125;-3;0;1;0;-250;187;0;187;-14;-9;164;-116
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;;;83089;n1;2;10;IBIA;MG;12/2018;420;0;22;0;0;0;442;0;0;0;0;20;20;461;0;36;-71;-62;-22;0;0;-2;-122;340;0;340;-68;0;272;-100
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;;;;b3S;2;9;PONTA GROSSA;PR;12/2018;434;0;7;0;0;0;441;0;0;0;0;-34;-34;407;0;0;-61;-66;0;0;0;0;-127;280;0;280;0;0;280;-246
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;;;82389;n2;2;21;MARINGA;PR;12/2018;0;0;1;0;438;0;439;0;0;0;0;0;0;439;0;0;-256;-155;-25;0;35;-23;-424;14;0;14;-7;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;;;;b3S;2;9;OSASCO;SP;12/2018;249;0;184;0;0;0;434;0;0;0;0;25;25;459;0;0;-103;-160;1;0;40;0;-224;235;0;235;0;-5;230;-400
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;;;;b3S;2;9;PORTO ALEGRE;RS;12/2018;408;0;25;0;0;0;432;-2;0;0;0;42;39;472;62;0;-287;-225;0;0;46;-3;-408;64;3;67;0;0;67;0
CIFRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;8030215;BMG;30290;80178;n1;2;14;SAO PAULO;SP;12/2018;0;0;432;0;0;0;432;0;0;0;0;0;0;432;0;0;0;-256;-20;0;0;0;-276;156;0;156;-27;0;129;0
PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;;;83443;n1;2;14;VITORIA;ES;12/2018;180;0;251;0;0;0;431;0;0;0;0;0;0;432;0;0;-227;-213;-21;0;21;-5;-446;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;;;;b3S;2;9;VALINHOS;SP;12/2018;390;0;37;0;0;0;427;0;0;0;0;-3;-3;424;0;0;-230;-165;-1;0;16;0;-380;44;0;44;0;-16;28;-83
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20251847;;;84428;n1;2;10;CAMPINAS;SP;12/2018;426;0;0;0;0;0;426;0;-3;0;0;-160;-163;263;0;0;-9;-132;-20;0;0;-3;-163;99;-13;86;0;0;86;-23
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;;;;b3S;2;9;SAO PAULO;SP;12/2018;305;0;112;0;0;0;417;0;0;0;0;-40;-40;377;0;0;-10;-162;0;0;25;0;-147;230;0;230;0;0;230;-367
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;;;;b3S;2;9;VALINHOS;SP;12/2018;393;0;19;0;0;0;412;0;0;0;0;77;77;489;0;0;-154;-204;1;0;24;0;-334;155;0;155;0;-13;142;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;;;;b3S;2;9;BAURU;SP;12/2018;392;0;18;0;0;0;410;-18;0;0;0;103;85;494;0;0;-211;-197;1;0;101;-29;-336;158;-36;122;0;-6;115;-53
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;;;;b3S;2;9;GOVERNADOR MANGABEIRA;BA;12/2018;370;0;37;0;0;0;407;-61;-4;0;0;-48;-113;294;10;117;-98;-184;0;0;4;-279;-430;-136;-1;-137;0;0;-137;0
SOFISA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;8257293;SOFISA;31873;80271;n1;2;14;SAO PAULO;SP;12/2018;3;0;399;0;0;0;402;0;0;0;0;0;0;402;0;0;0;-127;-272;0;971;-2.601;-2.030;-1.628;0;-1.628;422;0;-1.206;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2018;361;0;40;0;0;0;401;0;0;0;0;3;3;404;0;0;-424;-138;1;0;290;0;-273;131;0;131;-2;0;129;-192
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;;;;b3S;2;9;CHARQUEADAS;RS;12/2018;303;0;96;0;0;0;399;-4;0;0;0;18;15;414;0;0;-80;-95;0;0;0;0;-175;239;0;239;0;0;239;-95
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;;;;b3S;2;9;GUARULHOS;SP;12/2018;379;0;19;0;0;0;398;0;0;0;0;-52;-52;346;0;0;-99;-86;-1;0;0;-10;-197;149;2;151;0;0;151;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;;;;b3S;2;9;SAO GONCALO;RJ;12/2018;363;0;34;0;0;0;397;0;0;0;0;1;1;398;0;0;-84;-93;0;0;0;0;-177;221;0;221;0;0;221;-145
