Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
SAFDIÉ DTVM LTDA - PRUDENCIAL;1000083955;n2;;I;2;SAO PAULO;SP;09/2015;0;0;372;0;0;0;372;0;0;0;0;0;0;372;5;0;-48;-143;-18;0;1;0;-204;169;-3;166;-42;0;123;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;09/2015;366;0;3;0;0;0;369;0;-16;0;0;-2;-18;351;0;0;-21;-62;0;0;0;0;-83;268;0;268;0;0;268;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;09/2015;353;0;15;0;0;0;368;0;0;0;0;12;12;380;0;0;-107;-38;1;0;0;-2;-148;232;0;232;0;-9;222;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;09/2015;367;0;1;0;0;0;368;-97;0;0;0;-12;-109;259;99;0;-256;-127;0;0;22;1;-262;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;;I;2;ITABIRA;MG;09/2015;349;0;18;0;0;0;367;-22;0;0;0;30;8;375;47;0;-156;-92;-2;0;20;-1;-185;191;0;191;-6;0;184;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;09/2015;251;0;115;0;0;0;367;0;0;0;0;-2;-2;365;0;0;-38;-66;0;0;6;-6;-104;260;0;260;0;0;260;0
MOEDA SCC LTDA - PRUDENCIAL;1000082121;n2;;I;2;SAO PAULO;SP;09/2015;0;0;0;0;366;0;366;0;0;0;0;0;0;366;443;0;-343;-292;-60;0;1;-2;-254;112;0;112;-48;-6;58;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;;I;2;CACAPAVA;SP;09/2015;330;0;36;0;0;0;366;0;0;0;0;0;0;366;0;0;-66;-65;0;0;0;0;-131;235;0;235;0;0;235;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;09/2015;243;0;123;0;0;0;366;-143;-21;0;0;10;-154;212;24;5;-103;-71;0;0;0;-33;-178;34;8;42;0;0;42;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;09/2015;245;0;120;0;0;0;365;-82;-17;0;0;-3;-102;263;3;13;-116;-96;0;0;11;-23;-209;54;0;54;-7;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;;I;2;SAO PAULO;SP;09/2015;329;0;30;0;0;0;359;0;1;0;0;-15;-16;344;0;0;-51;-79;0;0;0;0;-129;214;0;214;0;0;214;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;09/2015;273;0;86;0;0;0;359;-94;-34;0;0;-27;-155;204;62;2;-66;-73;0;0;0;-18;-93;112;-3;109;0;0;109;0
COOPERATIVA DE CRÉDITO DOS TRANSPORTADORES RODOVIÁRIOS E DE LOGÍSTICA DO RIO GRANDE DO SUL - TRANSULCRED;19535009;b3S;;I;2;BENTO GONCALVES;RS;09/2015;220;0;139;0;0;0;359;-135;-4;0;0;11;-129;230;13;9;-148;0;1;0;0;-9;-137;93;0;93;0;0;93;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DOS RAMOS METALÚRGICO, ELETROMECÂNICO E QUÍMICO DE SOROCABA;49060635;b3S;;I;2;SOROCABA;SP;09/2015;291;0;67;0;0;0;357;-35;0;0;0;18;-17;340;62;0;-181;-145;-2;0;3;-2;-265;75;1;74;0;0;74;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;;I;2;CAJAMAR;SP;09/2015;352;0;3;0;0;0;355;0;0;0;0;2;1;356;0;0;-18;-78;0;0;0;0;-96;260;0;260;0;0;260;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;09/2015;0;0;105;0;249;0;354;0;0;0;0;0;0;354;0;0;-74;-179;-17;0;0;1;-270;84;1;85;-17;0;67;-26
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;;I;2;CAMPINAS;SP;09/2015;282;0;65;0;0;0;347;0;0;0;0;0;0;347;0;0;-78;-82;1;0;11;0;-150;198;4;202;-1;0;201;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;;I;2;PORTO ALEGRE;RS;09/2015;345;0;2;0;0;0;347;-13;0;0;0;-21;-34;313;103;0;-120;-199;-5;0;0;1;-222;91;0;91;-1;0;89;-57
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;;I;2;IRINEOPOLIS;SC;09/2015;271;0;73;0;0;0;345;-116;-10;0;0;-91;-217;127;42;1;-100;-92;0;0;0;-46;-196;-69;-17;-86;0;0;-86;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;09/2015;297;0;48;0;0;0;345;0;0;0;0;-20;-20;325;10;0;-86;-60;-1;0;1;-15;-151;174;1;173;1;0;172;-36
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;;I;2;OSASCO;SP;09/2015;279;0;64;0;0;0;343;0;0;0;0;1;1;344;0;0;-74;-82;0;0;0;0;-157;188;0;188;0;0;188;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;09/2015;167;0;175;0;0;0;342;0;0;0;0;10;10;352;0;0;-52;-63;0;0;1;0;-114;238;0;238;0;-2;236;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;09/2015;83;0;259;0;0;0;342;0;0;0;0;-20;-20;321;0;0;-25;-53;0;0;0;0;-78;243;0;243;0;0;243;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;09/2015;83;0;259;0;0;0;341;0;0;0;0;-17;-17;325;0;0;-21;-54;-1;0;6;0;-71;254;0;254;0;0;254;0
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;;I;2;SALVADOR;BA;09/2015;0;0;340;0;0;0;340;0;0;0;0;0;0;340;0;0;-383;-535;-29;0;299;0;-648;-308;0;-308;0;0;-308;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;;I;2;FLORIANOPOLIS;SC;09/2015;0;0;1;0;338;0;339;0;0;0;0;0;0;339;0;0;-108;-149;-16;0;0;0;-273;66;0;66;-22;0;44;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;09/2015;322;0;12;0;0;0;334;-26;0;0;0;-10;-36;298;16;7;-128;-159;-2;0;29;-6;-242;56;0;56;-1;0;55;0
PRIME S/A CCV - PRUDENCIAL;1000082585;n2;;I;2;RIO DE JANEIRO;RJ;09/2015;0;0;333;0;0;0;333;0;0;0;0;0;0;333;9;0;-396;-298;-16;0;0;0;-701;-368;0;-368;0;0;-368;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;09/2015;277;0;54;0;0;0;330;-111;0;0;0;-21;-132;198;3;0;-104;-45;-3;0;60;-7;-95;104;0;104;-4;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;09/2015;208;0;122;0;0;0;330;-66;0;0;0;0;-66;264;18;47;-113;-124;1;0;12;-4;-164;100;0;100;-1;0;98;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;09/2015;296;0;33;0;0;0;329;-96;-14;0;0;107;-3;326;36;3;-111;-94;0;0;3;-89;-251;75;-22;53;0;0;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;09/2015;277;0;51;0;0;0;328;0;0;0;0;-21;-22;306;0;0;-53;-78;0;0;0;0;-131;175;0;175;0;0;175;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;;I;2;MATAO;SP;09/2015;215;0;112;0;0;0;326;0;0;0;0;-6;-6;321;0;0;-41;-88;0;0;14;0;-115;206;0;206;0;0;206;0
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;;I;2;RIO DE JANEIRO;RJ;09/2015;0;0;325;0;0;0;325;-105;0;0;0;0;-105;220;2;0;-251;-270;-10;0;1;-6;-535;-316;-436;-752;0;0;-752;0
KRAUS - SCC LTDA - PRUDENCIAL;1000081933;n2;;I;2;RIO DE JANEIRO;RJ;09/2015;0;0;0;0;324;0;324;0;0;0;0;0;0;324;114;0;-117;-169;-26;0;0;0;-198;126;0;126;-34;0;92;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;09/2015;304;0;19;0;0;0;324;-52;0;0;0;-23;-76;248;17;33;-114;-179;-3;0;78;-98;-266;-18;0;-18;0;0;-18;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TAMBOARA - CRESOL TAMBOARA;11282942;b3S;;I;2;TAMBOARA;PR;09/2015;250;0;73;0;0;0;323;-53;-47;0;0;-75;-176;147;17;26;-71;-83;0;0;12;-36;-136;10;-3;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;;I;2;BELO HORIZONTE;MG;09/2015;243;0;78;0;0;0;321;-24;0;0;0;-52;-76;245;0;0;-118;-92;0;0;0;-2;-212;33;0;33;0;0;33;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JARU - CRESOL JARU;10514580;b3S;;I;2;JARU;RO;09/2015;196;0;124;0;0;0;320;-61;-34;0;0;-17;-113;207;11;42;-100;-85;1;0;22;-71;-182;26;-1;24;1;0;24;-12
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;09/2015;308;0;10;0;0;0;317;-18;-3;0;0;-34;-55;262;1;0;-111;-71;1;0;59;-4;-127;134;1;135;0;0;135;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;09/2015;317;0;0;0;0;0;317;-43;0;0;0;-2;-45;273;4;0;-114;-34;0;0;8;0;-136;136;0;136;0;0;136;-52
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;;I;2;BELEM;PA;09/2015;0;0;0;0;317;0;317;0;0;0;0;0;0;317;3;0;-31;-44;-18;0;0;-9;-99;218;0;218;-86;0;132;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;;I;2;SOROCABA;SP;09/2015;0;0;9;0;306;0;315;0;0;0;0;0;0;315;9;0;-79;-193;-16;0;0;0;-277;38;2;40;0;0;40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;09/2015;242;0;72;0;0;0;315;-1;0;0;0;7;6;320;0;0;-84;-49;1;0;1;0;-132;188;0;188;0;0;188;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;09/2015;311;0;2;0;0;0;314;0;0;0;0;88;87;401;0;0;-50;-40;0;0;1;1;-90;311;0;311;0;0;311;-20
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;;I;2;NATAL;RN;09/2015;212;0;101;0;0;0;313;-114;0;0;0;-35;-149;164;19;45;-76;-118;1;0;8;-5;-126;37;0;37;1;0;37;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;;I;2;CORONEL FREITAS;SC;09/2015;205;0;107;0;0;0;312;-101;-30;0;0;-16;-147;165;29;10;-67;-46;0;0;0;-38;-112;53;0;53;0;0;53;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;09/2015;262;0;47;0;0;0;310;-88;-10;0;0;-85;-183;127;20;11;-88;-98;0;0;0;-22;-176;-49;0;-50;0;0;-50;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;09/2015;228;0;81;0;0;0;309;-36;-25;0;0;-138;-200;108;17;32;-63;-66;0;0;6;-52;-126;-18;-4;-21;-1;0;-23;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;09/2015;244;0;61;0;0;0;305;-107;-21;0;0;29;-100;205;21;8;-95;-82;0;0;0;-25;-173;32;0;32;0;0;32;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTO PARANÁ - CRESOL ALTO PARANÁ;11453724;b3S;;I;2;ALTO PARANA;PR;09/2015;230;0;73;0;0;0;303;-58;-46;0;0;-95;-200;103;18;29;-86;-71;0;0;9;-27;-127;-24;-3;-27;-1;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;;I;2;RIO CLARO;SP;09/2015;257;0;40;0;0;0;297;-50;0;0;0;-54;-104;193;0;0;0;-125;0;0;5;-2;-122;71;4;75;0;0;75;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;;I;2;RECIFE;PE;09/2015;291;0;6;0;0;0;297;0;-5;0;0;-119;-124;173;3;1;-124;-97;0;0;0;-30;-247;-75;0;-75;0;0;-75;0
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;;I;2;SAO PAULO;SP;09/2015;0;0;294;0;0;0;294;0;0;0;0;0;0;294;103;0;-115;-113;-24;0;1;0;-147;147;0;147;-38;0;108;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILIENSE DE EDUCAÇÃO E CULTURA LTDA – COOMAR;2588819;b3S;;I;2;BELO HORIZONTE;MG;09/2015;270;0;23;0;0;0;293;0;0;0;0;-6;-6;287;0;0;-62;-68;0;0;34;-1;-97;190;0;190;0;0;190;0
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;;I;2;FLORIANOPOLIS;SC;09/2015;0;0;291;0;0;0;291;0;0;0;0;0;0;291;0;0;-1.031;731;1;0;0;-58;-359;-67;0;-67;0;0;-67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;09/2015;280;0;5;0;0;0;285;-8;-8;0;0;-9;-25;259;0;0;-55;-64;0;0;0;-3;-122;137;0;137;0;-4;133;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;09/2015;183;0;101;0;0;0;284;0;0;0;0;-4;-4;280;0;0;-72;-47;0;0;0;0;-119;161;0;161;0;0;161;0
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;;I;2;RIO DE JANEIRO;RJ;09/2015;0;0;283;0;0;0;283;0;0;0;0;0;0;283;41;0;-6;-29;-6;0;3;-6;-3;281;0;281;0;0;281;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;09/2015;187;0;93;0;0;0;280;-54;0;0;0;0;-54;226;28;48;-92;-131;0;0;10;-4;-142;84;0;84;0;0;84;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;09/2015;279;0;0;0;0;0;279;-3;0;0;0;-241;-244;35;0;0;-97;-98;0;0;0;0;-195;-160;413;252;0;0;252;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;;I;2;SAO PAULO;SP;09/2015;243;0;32;0;0;0;275;0;0;0;0;-22;-23;252;0;0;-37;-60;0;0;0;0;-97;156;0;156;0;-3;153;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;09/2015;275;0;0;0;0;0;275;-48;0;0;0;9;-39;236;0;0;-130;-69;1;0;0;0;-200;36;1;38;0;0;38;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;09/2015;208;0;66;0;0;0;275;0;0;0;0;-11;-11;264;0;0;-53;-74;0;0;3;0;-125;139;2;141;1;0;140;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;09/2015;214;0;58;0;0;0;272;0;0;0;0;-17;-18;254;0;0;-32;-39;0;0;0;0;-71;184;0;184;0;0;184;-127
J ALVES CC LTDA - PRUDENCIAL;1000082176;n2;;I;2;SAO PAULO;SP;09/2015;0;0;18;0;254;0;272;0;0;0;0;0;0;272;216;0;-118;-295;-35;0;0;-3;-235;37;0;37;-9;0;28;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;09/2015;271;0;0;0;0;0;271;0;0;0;0;0;0;271;0;0;-158;-138;0;0;60;0;-236;35;0;35;0;0;35;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;;I;2;VITORIA;ES;09/2015;249;0;19;0;0;0;268;-13;0;0;0;11;-1;266;0;0;-74;-36;-2;0;28;-1;-85;181;11;192;-4;0;188;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;;I;2;SAO PAULO;SP;09/2015;241;0;27;0;0;0;267;0;0;0;0;29;29;296;0;0;0;-29;0;0;0;0;-29;267;0;267;0;0;267;-181
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;09/2015;264;0;3;0;0;0;267;1;-8;0;0;-5;-13;255;0;0;-116;-54;1;0;0;-28;-199;56;0;56;0;0;56;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;09/2015;243;0;23;0;0;0;266;-66;0;0;0;-581;-647;-381;0;0;-57;-120;0;0;16;-18;-179;-559;-2;-561;0;0;-561;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;;I;2;AMERICANA;SP;09/2015;266;0;0;0;0;0;266;0;-11;0;0;14;3;269;0;37;-4;-47;-14;0;0;-5;-32;237;0;237;-71;0;166;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS;19962468;b3S;;I;2;PORTO ALEGRE;RS;09/2015;88;0;177;0;0;0;264;-143;0;0;0;2;-142;123;37;18;-85;-60;-2;0;6;-69;-156;-33;28;-5;-1;0;-7;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;09/2015;222;0;41;0;0;0;263;0;0;0;0;-1;-1;262;0;0;-155;-51;-1;0;0;0;-207;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;09/2015;243;0;19;0;0;0;262;0;0;0;0;-53;-53;209;0;0;-36;-42;0;0;0;0;-78;130;0;130;0;0;130;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;09/2015;250;0;12;0;0;0;261;-13;0;0;0;-10;-23;238;0;0;-55;-35;0;0;0;0;-90;148;0;148;0;0;148;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;09/2015;236;0;24;0;0;0;260;0;0;0;0;1;1;261;0;0;-82;8;-6;0;0;-19;-99;162;1;161;0;0;161;-102
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;09/2015;153;0;106;0;0;0;260;-47;-71;0;0;-100;-218;42;34;27;-81;-83;0;0;11;-52;-145;-103;-3;-106;-1;0;-107;0
LAMARA SCMEPP LTDA - PRUDENCIAL;1000084394;n1;;I;2;FORTALEZA;CE;09/2015;255;0;4;0;0;0;259;0;0;0;0;-12;-12;247;0;0;0;-102;-12;0;0;-1;-115;132;0;132;-36;0;96;0
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;09/2015;0;0;1;0;256;0;258;0;0;0;0;0;0;258;5;0;-56;-224;-13;0;3;0;-284;-27;0;-27;2;0;-25;0
